Year,Month,Day,Failures,Downtime (min),Operating (min),MTBF (min),MTTR (min),Availability (%)
2020,January,31,2,39.8,603.9,301.9,19.9,93.41
2020,February,1,0,0.0,595.9,,,100.0
2020,February,2,2,60.2,595.9,297.9,30.1,89.9
2020,February,3,2,59.3,595.9,297.9,29.6,90.05
2020,February,4,1,32.2,595.9,595.9,32.2,94.6
2020,February,5,2,61.0,595.9,297.9,30.5,89.76
2020,February,6,0,0.0,595.9,,,100.0
2020,February,7,1,30.5,595.9,595.9,30.5,94.88
2020,February,8,0,0.4,595.9,,,99.93
2020,February,9,0,2.6,595.9,,,99.56
2020,February,10,1,28.1,595.9,595.9,28.1,95.28
2020,February,11,1,28.0,595.9,595.9,28.0,95.3
2020,February,12,1,29.0,595.9,595.9,29.0,95.13
2020,February,13,1,29.7,595.9,595.9,29.7,95.02
2020,February,14,0,0.0,595.9,,,100.0
2020,February,15,2,58.7,595.9,297.9,29.4,90.15
2020,February,16,1,29.9,595.9,595.9,29.9,94.98
2020,February,17,3,91.4,595.9,198.6,30.5,84.66
2020,February,18,0,0.1,595.9,,,99.98
2020,February,19,1,26.4,595.9,595.9,26.4,95.57
2020,February,20,2,55.8,595.9,297.9,27.9,90.64
2020,February,21,2,61.9,595.9,297.9,30.9,89.61
2020,February,22,2,60.4,595.9,297.9,30.2,89.86
2020,February,23,1,31.1,595.9,595.9,31.1,94.78
2020,February,24,1,29.3,595.9,595.9,29.3,95.08
2020,February,25,1,30.2,595.9,595.9,30.2,94.93
2020,February,26,0,0.0,595.9,,,100.0
2020,February,27,0,0.8,595.9,,,99.87
2020,February,28,1,31.1,595.9,595.9,31.1,94.78
2020,February,29,4,119.1,595.9,149.0,29.8,80.01
2020,March,1,2,56.7,603.9,301.9,28.4,90.61
2020,March,2,0,0.8,603.9,,,99.87
2020,March,3,1,27.8,603.9,603.9,27.8,95.4
2020,March,4,0,0.3,603.9,,,99.95
2020,March,5,1,27.8,603.9,603.9,27.8,95.4
2020,March,6,0,0.9,603.9,,,99.85
2020,March,7,2,58.7,603.9,301.9,29.4,90.28
2020,March,8,1,25.8,603.9,603.9,25.8,95.73
2020,March,9,1,28.9,603.9,603.9,28.9,95.21
2020,March,10,0,1.3,603.9,,,99.78
2020,March,11,0,0.6,603.9,,,99.9
2020,March,12,0,0.0,603.9,,,100.0
2020,March,13,1,27.7,603.9,603.9,27.7,95.41
2020,March,14,1,27.9,603.9,603.9,27.9,95.38
2020,March,15,0,0.0,603.9,,,100.0
2020,March,16,0,0.0,603.9,,,100.0
2020,March,17,4,110.9,603.9,151.0,27.7,81.64
2020,March,18,1,29.9,603.9,603.9,29.9,95.05
2020,March,19,2,57.1,603.9,301.9,28.6,90.54
2020,March,20,1,28.3,603.9,603.9,28.3,95.31
2020,March,21,1,28.0,603.9,603.9,28.0,95.36
2020,March,22,1,27.8,603.9,603.9,27.8,95.4
2020,March,23,1,29.3,603.9,603.9,29.3,95.15
2020,March,24,1,29.5,603.9,603.9,29.5,95.12
2020,March,25,0,0.0,603.9,,,100.0
2020,March,26,0,0.0,603.9,,,100.0
2020,March,27,1,28.3,603.9,603.9,28.3,95.31
2020,March,28,2,57.4,603.9,301.9,28.7,90.5
2020,March,29,1,27.6,603.9,603.9,27.6,95.43
2020,March,30,1,27.9,603.9,603.9,27.9,95.38
2020,March,31,0,0.5,603.9,,,99.92
2020,April,1,1,20.2,600.0,600.0,20.2,96.63
2020,April,2,2,41.6,600.0,300.0,20.8,93.07
2020,April,3,3,61.5,600.0,200.0,20.5,89.75
2020,April,4,2,41.5,600.0,300.0,20.8,93.08
2020,April,5,1,20.6,600.0,600.0,20.6,96.57
2020,April,6,1,21.4,600.0,600.0,21.4,96.43
2020,April,7,2,42.7,600.0,300.0,21.4,92.88
2020,April,8,0,0.4,600.0,,,99.93
2020,April,9,0,0.6,600.0,,,99.9
2020,April,10,1,23.2,600.0,600.0,23.2,96.13
2020,April,11,0,0.0,600.0,,,100.0
2020,April,12,1,22.5,600.0,600.0,22.5,96.25
2020,April,13,1,21.7,600.0,600.0,21.7,96.38
2020,April,14,0,2.1,600.0,,,99.65
2020,April,15,1,20.9,600.0,600.0,20.9,96.52
2020,April,16,1,21.0,600.0,600.0,21.0,96.5
2020,April,17,1,20.0,600.0,600.0,20.0,96.67
2020,April,18,1,20.8,600.0,600.0,20.8,96.53
2020,April,19,2,41.9,600.0,300.0,20.9,93.02
2020,April,20,0,0.0,600.0,,,100.0
2020,April,21,0,0.0,600.0,,,100.0
2020,April,22,1,22.3,600.0,600.0,22.3,96.28
2020,April,23,0,0.0,600.0,,,100.0
2020,April,24,0,0.0,600.0,,,100.0
2020,April,25,1,22.1,600.0,600.0,22.1,96.32
2020,April,26,2,43.2,600.0,300.0,21.6,92.8
2020,April,27,3,62.1,600.0,200.0,20.7,89.65
2020,April,28,1,20.7,600.0,600.0,20.7,96.55
2020,April,29,3,63.1,600.0,200.0,21.0,89.48
2020,April,30,0,0.0,600.0,,,100.0
2020,May,1,0,1.3,627.1,,,99.79
2020,May,2,1,21.1,627.1,627.1,21.1,96.64
2020,May,3,1,18.2,627.1,627.1,18.2,97.1
2020,May,4,1,20.5,627.1,627.1,20.5,96.73
2020,May,5,1,18.4,627.1,627.1,18.4,97.07
2020,May,6,2,40.0,627.1,313.6,20.0,93.62
2020,May,7,1,21.1,627.1,627.1,21.1,96.64
2020,May,8,1,21.1,627.1,627.1,21.1,96.64
2020,May,9,2,42.3,627.1,313.6,21.1,93.25
2020,May,10,4,79.0,627.1,156.8,19.8,87.4
2020,May,11,0,0.2,627.1,,,99.97
2020,May,12,0,0.1,627.1,,,99.98
2020,May,13,3,58.8,627.1,209.0,19.6,90.62
2020,May,14,0,0.1,627.1,,,99.98
2020,May,15,3,57.7,627.1,209.0,19.2,90.8
2020,May,16,0,0.0,627.1,,,100.0
2020,May,17,2,38.5,627.1,313.6,19.2,93.86
2020,May,18,0,0.0,627.1,,,100.0
2020,May,19,1,19.7,627.1,627.1,19.7,96.86
2020,May,20,2,40.1,627.1,313.6,20.1,93.61
2020,May,21,1,21.8,627.1,627.1,21.8,96.52
2020,May,22,1,20.4,627.1,627.1,20.4,96.75
2020,May,23,1,20.6,627.1,627.1,20.6,96.72
2020,May,24,4,79.7,627.1,156.8,19.9,87.29
2020,May,25,2,37.8,627.1,313.6,18.9,93.97
2020,May,26,3,59.8,627.1,209.0,19.9,90.46
2020,May,27,0,1.5,627.1,,,99.76
2020,May,28,2,38.2,627.1,313.6,19.1,93.91
2020,May,29,0,0.1,627.1,,,99.98
2020,May,30,2,40.8,627.1,313.6,20.4,93.49
2020,May,31,3,59.0,627.1,209.0,19.7,90.59
2020,June,1,0,0.0,624.0,,,100.0
2020,June,2,1,29.1,624.0,624.0,29.1,95.34
2020,June,3,0,2.8,624.0,,,99.55
2020,June,4,2,58.0,624.0,312.0,29.0,90.71
2020,June,5,0,2.9,624.0,,,99.54
2020,June,6,0,0.8,624.0,,,99.87
2020,June,7,4,117.9,624.0,156.0,29.5,81.11
2020,June,8,2,60.1,624.0,312.0,30.1,90.37
2020,June,9,1,29.6,624.0,624.0,29.6,95.26
2020,June,10,1,28.8,624.0,624.0,28.8,95.38
2020,June,11,0,1.7,624.0,,,99.73
2020,June,12,1,29.7,624.0,624.0,29.7,95.24
2020,June,13,2,58.8,624.0,312.0,29.4,90.58
2020,June,14,1,30.2,624.0,624.0,30.2,95.16
2020,June,15,0,0.0,624.0,,,100.0
2020,June,16,1,30.5,624.0,624.0,30.5,95.11
2020,June,17,1,32.4,624.0,624.0,32.4,94.81
2020,June,18,2,59.5,624.0,312.0,29.8,90.46
2020,June,19,1,28.7,624.0,624.0,28.7,95.4
2020,June,20,0,0.0,624.0,,,100.0
2020,June,21,2,60.0,624.0,312.0,30.0,90.38
2020,June,22,2,57.6,624.0,312.0,28.8,90.77
2020,June,23,3,88.4,624.0,208.0,29.5,85.83
2020,June,24,1,30.3,624.0,624.0,30.3,95.14
2020,June,25,1,29.5,624.0,624.0,29.5,95.27
2020,June,26,0,0.0,624.0,,,100.0
2020,June,27,1,28.7,624.0,624.0,28.7,95.4
2020,June,28,2,61.9,624.0,312.0,30.9,90.08
2020,June,29,1,29.1,624.0,624.0,29.1,95.34
2020,June,30,0,0.0,624.0,,,100.0
2020,July,1,1,19.6,627.1,627.1,19.6,96.87
2020,July,2,4,82.4,627.1,156.8,20.6,86.86
2020,July,3,0,0.0,627.1,,,100.0
2020,July,4,3,62.3,627.1,209.0,20.8,90.07
2020,July,5,2,42.8,627.1,313.6,21.4,93.17
2020,July,6,4,83.6,627.1,156.8,20.9,86.67
2020,July,7,0,0.4,627.1,,,99.94
2020,July,8,1,20.8,627.1,627.1,20.8,96.68
2020,July,9,4,83.3,627.1,156.8,20.8,86.72
2020,July,10,1,19.5,627.1,627.1,19.5,96.89
2020,July,11,3,59.5,627.1,209.0,19.8,90.51
2020,July,12,0,1.6,627.1,,,99.74
2020,July,13,4,81.6,627.1,156.8,20.4,86.99
2020,July,14,3,58.4,627.1,209.0,19.5,90.69
2020,July,15,3,59.7,627.1,209.0,19.9,90.48
2020,July,16,2,42.2,627.1,313.6,21.1,93.27
2020,July,17,0,0.3,627.1,,,99.95
2020,July,18,2,42.4,627.1,313.6,21.2,93.24
2020,July,19,2,41.5,627.1,313.6,20.8,93.38
2020,July,20,0,0.0,627.1,,,100.0
2020,July,21,2,38.7,627.1,313.6,19.4,93.83
2020,July,22,1,21.8,627.1,627.1,21.8,96.52
2020,July,23,0,0.9,627.1,,,99.86
2020,July,24,0,2.0,627.1,,,99.68
2020,July,25,0,0.7,627.1,,,99.89
2020,July,26,1,21.0,627.1,627.1,21.0,96.65
2020,July,27,0,2.4,627.1,,,99.62
2020,July,28,0,0.7,627.1,,,99.89
2020,July,29,0,1.1,627.1,,,99.82
2020,July,30,1,19.8,627.1,627.1,19.8,96.84
2020,July,31,0,0.0,627.1,,,100.0
2020,August,1,0,2.1,580.6,,,99.64
2020,August,2,1,22.8,580.6,580.6,22.8,96.07
2020,August,3,0,0.0,580.6,,,100.0
2020,August,4,1,23.5,580.6,580.6,23.5,95.95
2020,August,5,0,0.0,580.6,,,100.0
2020,August,6,1,22.3,580.6,580.6,22.3,96.16
2020,August,7,3,70.4,580.6,193.5,23.5,87.87
2020,August,8,1,23.5,580.6,580.6,23.5,95.95
2020,August,9,2,46.8,580.6,290.3,23.4,91.94
2020,August,10,0,0.9,580.6,,,99.84
2020,August,11,1,21.3,580.6,580.6,21.3,96.33
2020,August,12,1,23.7,580.6,580.6,23.7,95.92
2020,August,13,0,0.2,580.6,,,99.97
2020,August,14,0,0.0,580.6,,,100.0
2020,August,15,3,69.1,580.6,193.5,23.0,88.1
2020,August,16,2,48.0,580.6,290.3,24.0,91.73
2020,August,17,1,21.7,580.6,580.6,21.7,96.26
2020,August,18,1,22.5,580.6,580.6,22.5,96.12
2020,August,19,1,24.2,580.6,580.6,24.2,95.83
2020,August,20,1,25.8,580.6,580.6,25.8,95.56
2020,August,21,0,0.0,580.6,,,100.0
2020,August,22,0,1.9,580.6,,,99.67
2020,August,23,1,23.2,580.6,580.6,23.2,96.0
2020,August,24,0,0.0,580.6,,,100.0
2020,August,25,2,48.4,580.6,290.3,24.2,91.66
2020,August,26,0,0.0,580.6,,,100.0
2020,August,27,2,47.5,580.6,290.3,23.8,91.82
2020,August,28,2,48.6,580.6,290.3,24.3,91.63
2020,August,29,3,68.5,580.6,193.5,22.8,88.2
2020,August,30,2,47.1,580.6,290.3,23.6,91.89
2020,August,31,1,25.1,580.6,580.6,25.1,95.68
2020,September,1,1,24.3,624.0,624.0,24.3,96.11
2020,September,2,0,1.6,624.0,,,99.74
2020,September,3,1,28.0,624.0,624.0,28.0,95.51
2020,September,4,3,81.7,624.0,208.0,27.2,86.91
2020,September,5,0,2.2,624.0,,,99.65
2020,September,6,0,0.4,624.0,,,99.94
2020,September,7,0,0.0,624.0,,,100.0
2020,September,8,2,54.4,624.0,312.0,27.2,91.28
2020,September,9,1,24.3,624.0,624.0,24.3,96.11
2020,September,10,2,54.7,624.0,312.0,27.4,91.23
2020,September,11,0,0.0,624.0,,,100.0
2020,September,12,0,0.3,624.0,,,99.95
2020,September,13,2,56.9,624.0,312.0,28.4,90.88
2020,September,14,1,24.8,624.0,624.0,24.8,96.03
2020,September,15,2,52.9,624.0,312.0,26.4,91.52
2020,September,16,2,52.5,624.0,312.0,26.2,91.59
2020,September,17,1,28.4,624.0,624.0,28.4,95.45
2020,September,18,0,1.4,624.0,,,99.78
2020,September,19,0,1.8,624.0,,,99.71
2020,September,20,3,81.2,624.0,208.0,27.1,86.99
2020,September,21,0,0.0,624.0,,,100.0
2020,September,22,2,54.4,624.0,312.0,27.2,91.28
2020,September,23,0,1.3,624.0,,,99.79
2020,September,24,5,132.3,624.0,124.8,26.5,78.8
2020,September,25,1,27.7,624.0,624.0,27.7,95.56
2020,September,26,1,26.0,624.0,624.0,26.0,95.83
2020,September,27,3,81.7,624.0,208.0,27.2,86.91
2020,September,28,1,26.6,624.0,624.0,26.6,95.74
2020,September,29,2,56.7,624.0,312.0,28.4,90.91
2020,September,30,1,27.4,624.0,624.0,27.4,95.61
2020,October,1,1,21.9,627.1,627.1,21.9,96.51
2020,October,2,2,41.6,627.1,313.6,20.8,93.37
2020,October,3,3,63.4,627.1,209.0,21.1,89.89
2020,October,4,0,0.0,627.1,,,100.0
2020,October,5,1,22.6,627.1,627.1,22.6,96.4
2020,October,6,1,19.6,627.1,627.1,19.6,96.87
2020,October,7,1,21.3,627.1,627.1,21.3,96.6
2020,October,8,4,82.9,627.1,156.8,20.7,86.78
2020,October,9,1,20.7,627.1,627.1,20.7,96.7
2020,October,10,1,21.3,627.1,627.1,21.3,96.6
2020,October,11,0,0.0,627.1,,,100.0
2020,October,12,0,0.5,627.1,,,99.92
2020,October,13,0,0.0,627.1,,,100.0
2020,October,14,0,0.0,627.1,,,100.0
2020,October,15,2,42.3,627.1,313.6,21.1,93.25
2020,October,16,1,18.3,627.1,627.1,18.3,97.08
2020,October,17,3,62.7,627.1,209.0,20.9,90.0
2020,October,18,1,21.5,627.1,627.1,21.5,96.57
2020,October,19,2,41.5,627.1,313.6,20.8,93.38
2020,October,20,2,42.4,627.1,313.6,21.2,93.24
2020,October,21,0,0.0,627.1,,,100.0
2020,October,22,4,85.9,627.1,156.8,21.5,86.3
2020,October,23,3,64.2,627.1,209.0,21.4,89.76
2020,October,24,0,1.4,627.1,,,99.78
2020,October,25,0,2.3,627.1,,,99.63
2020,October,26,5,104.6,627.1,125.4,20.9,83.32
2020,October,27,1,19.3,627.1,627.1,19.3,96.92
2020,October,28,1,20.6,627.1,627.1,20.6,96.72
2020,October,29,1,21.5,627.1,627.1,21.5,96.57
2020,October,30,0,0.0,627.1,,,100.0
2020,October,31,2,43.6,627.1,313.6,21.8,93.05
2020,November,1,1,39.8,624.0,624.0,39.8,93.62
2020,November,2,2,78.6,624.0,312.0,39.3,87.4
2020,November,3,0,3.0,624.0,,,99.52
2020,November,4,0,0.9,624.0,,,99.86
2020,November,5,0,0.2,624.0,,,99.97
2020,November,6,2,80.2,624.0,312.0,40.1,87.15
2020,November,7,3,120.1,624.0,208.0,40.0,80.75
2020,November,8,0,0.0,624.0,,,100.0
2020,November,9,2,79.4,624.0,312.0,39.7,87.28
2020,November,10,0,0.0,624.0,,,100.0
2020,November,11,0,0.0,624.0,,,100.0
2020,November,12,0,0.8,624.0,,,99.87
2020,November,13,0,0.9,624.0,,,99.86
2020,November,14,1,41.2,624.0,624.0,41.2,93.4
2020,November,15,0,0.0,624.0,,,100.0
2020,November,16,1,40.7,624.0,624.0,40.7,93.48
2020,November,17,0,0.0,624.0,,,100.0
2020,November,18,2,80.3,624.0,312.0,40.1,87.13
2020,November,19,1,40.4,624.0,624.0,40.4,93.53
2020,November,20,0,0.0,624.0,,,100.0
2020,November,21,1,39.3,624.0,624.0,39.3,93.7
2020,November,22,0,0.0,624.0,,,100.0
2020,November,23,1,39.0,624.0,624.0,39.0,93.75
2020,November,24,1,42.1,624.0,624.0,42.1,93.25
2020,November,25,0,0.0,624.0,,,100.0
2020,November,26,3,120.1,624.0,208.0,40.0,80.75
2020,November,27,1,37.0,624.0,624.0,37.0,94.07
2020,November,28,0,0.0,624.0,,,100.0
2020,November,29,0,1.9,624.0,,,99.7
2020,November,30,0,1.4,624.0,,,99.78
2020,December,1,0,0.0,627.1,,,100.0
2020,December,2,0,0.0,627.1,,,100.0
2020,December,3,0,0.9,627.1,,,99.86
2020,December,4,1,19.6,627.1,627.1,19.6,96.87
2020,December,5,1,21.5,627.1,627.1,21.5,96.57
2020,December,6,1,21.3,627.1,627.1,21.3,96.6
2020,December,7,4,78.7,627.1,156.8,19.7,87.45
2020,December,8,1,20.2,627.1,627.1,20.2,96.78
2020,December,9,1,16.4,627.1,627.1,16.4,97.38
2020,December,10,1,19.0,627.1,627.1,19.0,96.97
2020,December,11,0,0.0,627.1,,,100.0
2020,December,12,0,0.6,627.1,,,99.9
2020,December,13,1,20.3,627.1,627.1,20.3,96.76
2020,December,14,0,0.8,627.1,,,99.87
2020,December,15,2,37.2,627.1,313.6,18.6,94.07
2020,December,16,0,1.2,627.1,,,99.81
2020,December,17,2,37.6,627.1,313.6,18.8,94.0
2020,December,18,3,62.2,627.1,209.0,20.7,90.08
2020,December,19,0,0.0,627.1,,,100.0
2020,December,20,3,57.9,627.1,209.0,19.3,90.77
2020,December,21,4,77.0,627.1,156.8,19.2,87.72
2020,December,22,1,19.6,627.1,627.1,19.6,96.87
2020,December,23,1,19.2,627.1,627.1,19.2,96.94
2020,December,24,4,79.0,627.1,156.8,19.8,87.4
2020,December,25,2,40.2,627.1,313.6,20.1,93.59
2020,December,26,2,39.6,627.1,313.6,19.8,93.69
2020,December,27,1,17.3,627.1,627.1,17.3,97.24
2020,December,28,1,16.7,627.1,627.1,16.7,97.34
2020,December,29,2,38.8,627.1,313.6,19.4,93.81
2020,December,30,0,0.3,627.1,,,99.95
2020,December,31,2,39.8,627.1,313.6,19.9,93.65
2021,January,1,1,47.8,603.9,603.9,47.8,92.08
2021,January,2,0,0.3,603.9,,,99.95
2021,January,3,1,44.3,603.9,603.9,44.3,92.66
2021,January,4,2,90.5,603.9,301.9,45.2,85.01
2021,January,5,0,0.0,603.9,,,100.0
2021,January,6,2,90.3,603.9,301.9,45.1,85.05
2021,January,7,0,0.0,603.9,,,100.0
2021,January,8,0,1.3,603.9,,,99.78
2021,January,9,1,43.6,603.9,603.9,43.6,92.78
2021,January,10,3,136.2,603.9,201.3,45.4,77.45
2021,January,11,1,46.0,603.9,603.9,46.0,92.38
2021,January,12,0,0.0,603.9,,,100.0
2021,January,13,1,43.6,603.9,603.9,43.6,92.78
2021,January,14,0,0.0,603.9,,,100.0
2021,January,15,2,88.2,603.9,301.9,44.1,85.39
2021,January,16,3,136.4,603.9,201.3,45.5,77.41
2021,January,17,0,1.6,603.9,,,99.74
2021,January,18,0,0.0,603.9,,,100.0
2021,January,19,2,88.1,603.9,301.9,44.0,85.41
2021,January,20,1,44.2,603.9,603.9,44.2,92.68
2021,January,21,1,42.9,603.9,603.9,42.9,92.9
2021,January,22,0,0.0,603.9,,,100.0
2021,January,23,0,0.3,603.9,,,99.95
2021,January,24,0,0.0,603.9,,,100.0
2021,January,25,0,0.0,603.9,,,100.0
2021,January,26,1,43.6,603.9,603.9,43.6,92.78
2021,January,27,0,0.0,603.9,,,100.0
2021,January,28,0,0.0,603.9,,,100.0
2021,January,29,0,0.0,603.9,,,100.0
2021,January,30,0,0.0,603.9,,,100.0
2021,January,31,0,0.0,603.9,,,100.0
2021,February,1,4,112.3,617.1,154.3,28.1,81.8
2021,February,2,3,91.1,617.1,205.7,30.4,85.24
2021,February,3,1,26.1,617.1,617.1,26.1,95.77
2021,February,4,4,116.0,617.1,154.3,29.0,81.2
2021,February,5,1,27.6,617.1,617.1,27.6,95.53
2021,February,6,2,53.7,617.1,308.6,26.9,91.3
2021,February,7,1,28.4,617.1,617.1,28.4,95.4
2021,February,8,1,32.2,617.1,617.1,32.2,94.78
2021,February,9,1,26.5,617.1,617.1,26.5,95.71
2021,February,10,2,54.9,617.1,308.6,27.4,91.1
2021,February,11,1,26.7,617.1,617.1,26.7,95.67
2021,February,12,0,0.0,617.1,,,100.0
2021,February,13,0,0.2,617.1,,,99.97
2021,February,14,3,86.0,617.1,205.7,28.7,86.06
2021,February,15,1,28.7,617.1,617.1,28.7,95.35
2021,February,16,2,59.2,617.1,308.6,29.6,90.41
2021,February,17,0,0.0,617.1,,,100.0
2021,February,18,2,56.4,617.1,308.6,28.2,90.86
2021,February,19,0,0.0,617.1,,,100.0
2021,February,20,2,57.9,617.1,308.6,28.9,90.62
2021,February,21,1,29.7,617.1,617.1,29.7,95.19
2021,February,22,1,28.7,617.1,617.1,28.7,95.35
2021,February,23,3,86.0,617.1,205.7,28.7,86.06
2021,February,24,0,0.3,617.1,,,99.95
2021,February,25,1,32.0,617.1,617.1,32.0,94.81
2021,February,26,0,0.0,617.1,,,100.0
2021,February,27,1,30.5,617.1,617.1,30.5,95.06
2021,February,28,0,0.0,617.1,,,100.0
2021,March,1,1,30.0,603.9,603.9,30.0,95.03
2021,March,2,0,0.6,603.9,,,99.9
2021,March,3,3,87.0,603.9,201.3,29.0,85.59
2021,March,4,1,26.2,603.9,603.9,26.2,95.66
2021,March,5,0,0.0,603.9,,,100.0
2021,March,6,0,0.0,603.9,,,100.0
2021,March,7,0,0.2,603.9,,,99.97
2021,March,8,0,1.0,603.9,,,99.83
2021,March,9,1,32.6,603.9,603.9,32.6,94.6
2021,March,10,0,0.0,603.9,,,100.0
2021,March,11,1,28.0,603.9,603.9,28.0,95.36
2021,March,12,2,57.8,603.9,301.9,28.9,90.43
2021,March,13,1,26.3,603.9,603.9,26.3,95.64
2021,March,14,2,60.7,603.9,301.9,30.4,89.95
2021,March,15,1,28.7,603.9,603.9,28.7,95.25
2021,March,16,0,0.1,603.9,,,99.98
2021,March,17,0,1.1,603.9,,,99.82
2021,March,18,2,57.5,603.9,301.9,28.8,90.48
2021,March,19,2,58.9,603.9,301.9,29.4,90.25
2021,March,20,3,87.5,603.9,201.3,29.2,85.51
2021,March,21,2,58.4,603.9,301.9,29.2,90.33
2021,March,22,2,56.8,603.9,301.9,28.4,90.59
2021,March,23,1,30.2,603.9,603.9,30.2,95.0
2021,March,24,2,59.6,603.9,301.9,29.8,90.13
2021,March,25,1,25.6,603.9,603.9,25.6,95.76
2021,March,26,0,1.3,603.9,,,99.78
2021,March,27,1,28.8,603.9,603.9,28.8,95.23
2021,March,28,1,29.9,603.9,603.9,29.9,95.05
2021,March,29,2,54.5,603.9,301.9,27.2,90.98
2021,March,30,2,58.0,603.9,301.9,29.0,90.4
2021,March,31,0,2.0,603.9,,,99.67
2021,April,1,1,33.1,600.0,600.0,33.1,94.48
2021,April,2,0,0.0,600.0,,,100.0
2021,April,3,0,2.7,600.0,,,99.55
2021,April,4,4,130.0,600.0,150.0,32.5,78.33
2021,April,5,0,0.0,600.0,,,100.0
2021,April,6,2,62.1,600.0,300.0,31.1,89.65
2021,April,7,0,0.0,600.0,,,100.0
2021,April,8,1,31.3,600.0,600.0,31.3,94.78
2021,April,9,2,64.2,600.0,300.0,32.1,89.3
2021,April,10,0,0.0,600.0,,,100.0
2021,April,11,0,1.6,600.0,,,99.73
2021,April,12,0,0.0,600.0,,,100.0
2021,April,13,0,0.0,600.0,,,100.0
2021,April,14,3,96.3,600.0,200.0,32.1,83.95
2021,April,15,1,30.9,600.0,600.0,30.9,94.85
2021,April,16,3,97.6,600.0,200.0,32.5,83.73
2021,April,17,1,32.6,600.0,600.0,32.6,94.57
2021,April,18,2,63.8,600.0,300.0,31.9,89.37
2021,April,19,0,2.5,600.0,,,99.58
2021,April,20,1,32.7,600.0,600.0,32.7,94.55
2021,April,21,1,30.1,600.0,600.0,30.1,94.98
2021,April,22,1,31.8,600.0,600.0,31.8,94.7
2021,April,23,1,33.8,600.0,600.0,33.8,94.37
2021,April,24,1,33.0,600.0,600.0,33.0,94.5
2021,April,25,1,31.6,600.0,600.0,31.6,94.73
2021,April,26,0,0.0,600.0,,,100.0
2021,April,27,0,0.0,600.0,,,100.0
2021,April,28,0,0.5,600.0,,,99.92
2021,April,29,4,126.5,600.0,150.0,31.6,78.92
2021,April,30,1,30.5,600.0,600.0,30.5,94.92
2021,May,1,4,93.9,627.1,156.8,23.5,85.03
2021,May,2,1,23.2,627.1,627.1,23.2,96.3
2021,May,3,2,47.9,627.1,313.6,23.9,92.36
2021,May,4,1,25.9,627.1,627.1,25.9,95.87
2021,May,5,0,0.3,627.1,,,99.95
2021,May,6,0,0.0,627.1,,,100.0
2021,May,7,1,26.0,627.1,627.1,26.0,95.85
2021,May,8,3,71.6,627.1,209.0,23.9,88.58
2021,May,9,1,23.6,627.1,627.1,23.6,96.24
2021,May,10,2,47.5,627.1,313.6,23.8,92.43
2021,May,11,0,0.4,627.1,,,99.94
2021,May,12,0,0.0,627.1,,,100.0
2021,May,13,0,0.0,627.1,,,100.0
2021,May,14,1,26.2,627.1,627.1,26.2,95.82
2021,May,15,0,0.2,627.1,,,99.97
2021,May,16,1,23.5,627.1,627.1,23.5,96.25
2021,May,17,1,23.5,627.1,627.1,23.5,96.25
2021,May,18,1,25.0,627.1,627.1,25.0,96.01
2021,May,19,0,0.4,627.1,,,99.94
2021,May,20,0,0.1,627.1,,,99.98
2021,May,21,1,24.4,627.1,627.1,24.4,96.11
2021,May,22,2,47.8,627.1,313.6,23.9,92.38
2021,May,23,4,95.9,627.1,156.8,24.0,84.71
2021,May,24,0,0.0,627.1,,,100.0
2021,May,25,0,2.7,627.1,,,99.57
2021,May,26,1,25.1,627.1,627.1,25.1,96.0
2021,May,27,0,0.7,627.1,,,99.89
2021,May,28,1,24.6,627.1,627.1,24.6,96.08
2021,May,29,1,23.8,627.1,627.1,23.8,96.2
2021,May,30,1,24.5,627.1,627.1,24.5,96.09
2021,May,31,3,70.3,627.1,209.0,23.4,88.79
2021,June,1,1,30.2,624.0,624.0,30.2,95.16
2021,June,2,2,60.0,624.0,312.0,30.0,90.38
2021,June,3,0,0.0,624.0,,,100.0
2021,June,4,2,59.8,624.0,312.0,29.9,90.42
2021,June,5,2,58.6,624.0,312.0,29.3,90.61
2021,June,6,2,64.6,624.0,312.0,32.3,89.65
2021,June,7,1,30.2,624.0,624.0,30.2,95.16
2021,June,8,1,30.8,624.0,624.0,30.8,95.06
2021,June,9,0,0.0,624.0,,,100.0
2021,June,10,3,89.7,624.0,208.0,29.9,85.62
2021,June,11,1,29.0,624.0,624.0,29.0,95.35
2021,June,12,0,0.0,624.0,,,100.0
2021,June,13,0,1.6,624.0,,,99.74
2021,June,14,0,2.7,624.0,,,99.57
2021,June,15,0,0.0,624.0,,,100.0
2021,June,16,0,2.2,624.0,,,99.65
2021,June,17,2,60.6,624.0,312.0,30.3,90.29
2021,June,18,1,32.6,624.0,624.0,32.6,94.78
2021,June,19,2,59.2,624.0,312.0,29.6,90.51
2021,June,20,0,0.0,624.0,,,100.0
2021,June,21,1,29.9,624.0,624.0,29.9,95.21
2021,June,22,1,33.0,624.0,624.0,33.0,94.71
2021,June,23,2,58.5,624.0,312.0,29.2,90.62
2021,June,24,1,30.0,624.0,624.0,30.0,95.19
2021,June,25,0,1.2,624.0,,,99.81
2021,June,26,1,32.4,624.0,624.0,32.4,94.81
2021,June,27,3,88.9,624.0,208.0,29.6,85.75
2021,June,28,1,30.4,624.0,624.0,30.4,95.13
2021,June,29,1,31.2,624.0,624.0,31.2,95.0
2021,June,30,1,28.8,624.0,624.0,28.8,95.38
